,pd_month,pd_date,pd_weekday,pd_time,pd_currency,pd_news,pd_impact,pd_forecast,pd_previous
1,Jul,31,Wednesday,00:00,JPY,Housing Starts (y/y),med,-2.2%,-8.7%
2,Jul,31,Wednesday,00:00,JPY,Housing Starts YoY,med,0.9M,0.9M
3,Jul,31,Wednesday,01:00,EUR,German Retail Sales MoM (m/m),med,0.5%,-1.7%*
4,Jul,31,Wednesday,01:45,EUR,French CPI (m/m),low,-0.3%,0.2%
5,Jul,31,Wednesday,01:45,EUR,French CPI (y/y),low,1.2%,1.2%
6,Jul,31,Wednesday,01:45,EUR,French HICP (m/m),low,-0.3%,0.3%
7,Jul,31,Wednesday,01:45,EUR,French HICP (y/y),low,1.1%,1.4%
8,Jul,31,Wednesday,02:55,EUR,German Unemployment Change,med,2.0k,0.0k*
9,Jul,31,Wednesday,02:55,EUR,German Unemployment Rate,med,5.0%,5.0%
10,Jul,31,Wednesday,04:00,EUR,CPI Estimate (y/y),med,1.1%,1.2%
11,Jul,31,Wednesday,04:00,EUR,GDP (SA) (q/q),med,0.2%,0.4%
12,Jul,31,Wednesday,04:00,EUR,GDP (SA) (y/y),med,1.0%,1.2%
13,Jul,31,Wednesday,04:00,EUR,Core CPI (y/y),med,1.0%,1.1%
14,Jul,31,Wednesday,04:00,EUR,Unemployment Rate,med,7.5%,7.5%
15,Jul,31,Wednesday,07:15,USD,ADP National Employment Report,high,150.0k,112.0k*
16,Jul,31,Wednesday,07:30,CAD,GDP (m/m),high,0.1%,0.3%
17,Jul,31,Wednesday,07:30,CAD,Industrial PPI (m/m),low,-0.2%,-0.1%*
18,Jul,31,Wednesday,07:30,USD,Treasury announces quarterly refunding details,med,,
19,Jul,31,Wednesday,07:30,USD,US Employment Cost Index (q/q),med,0.7%,0.7%
20,Jul,31,Wednesday,08:45,USD,Chicago PMI,low,51.5,49.7
21,Jul,31,Wednesday,13:00,USD,Federal Funds Rate,high,2.25%,2.5%
22,Jul,31,Wednesday,13:00,USD,FOMC announces interest rate decision,high,,
23,Jul,31,Wednesday,13:30,USD,Fed's Powell gives press conference,high,,
24,Jul,31,Wednesday,17:30,AUD,AIG Manufacturing Index,med,,49.4
25,Jul,31,Wednesday,19:30,JPY,Nikkei PMI Mfg,med,,49.6
26,Jul,31,Wednesday,20:30,JPY,BoJ's Amamiya speaks in Kagoshima,med,,
27,Jul,31,Wednesday,20:45,CNY,Chinese Caixin Manufacturing PMI,low,49.5,49.4
0,Aug,1,Thursday,02:50,EUR,French Manufacturing PMI,low,50.0,50.0
1,Aug,1,Thursday,02:55,EUR,German Manufacturing PMI,med,43.1,43.1
2,Aug,1,Thursday,03:00,EUR,Manufacturing PMI,med,46.4,46.4
3,Aug,1,Thursday,03:30,GBP,CIPS / Markit Manufacturing PMI,med,47.6,48.0
4,Aug,1,Thursday,05:00,GBP,Official Bank Rate,high,0.75%,0.75%
5,Aug,1,Thursday,05:00,GBP,Asset Purchase Facility,high,435.0B,435.0B
6,Aug,1,Thursday,06:00,GBP,BoE announces rate decision,med,,
7,Aug,1,Thursday,06:30,GBP,BoE's Carney speaks in London,med,,
8,Aug,1,Thursday,07:30,USD,Unemployment Claims,med,214.0k,207.0k*
9,Aug,1,Thursday,09:00,USD,Construction Spending (m/m),med,0.3%,-0.5%*
10,Aug,1,Thursday,09:00,USD,ISM Manufacturing,high,52.0,51.7
11,Aug,1,Thursday,18:50,JPY,BOJ Minutes of June Policy Meeting,med,,
12,Aug,1,Thursday,20:30,AUD,PPI (q/q),med,,0.4%
13,Aug,1,Thursday,20:30,AUD,Retail Trade (m/m),med,0.3%,0.1%
0,Aug,2,Friday,01:30,CHF,CPI (m/m),low,-0.4%,0.0%
1,Aug,2,Friday,01:30,CHF,CPI (y/y),med,0.5%,0.6%*
2,Aug,2,Friday,01:30,CHF,HICP (m/m),low,0.0%,0.2%
3,Aug,2,Friday,01:30,CHF,HICP (y/y),med,0.6%,0.7%
4,Aug,2,Friday,02:30,CHF,Manufacturing PMI,low,47.5,47.7
5,Aug,2,Friday,04:00,EUR,PPI (m/m),low,-0.3%,-0.1%
6,Aug,2,Friday,04:00,EUR,PPI (y/y),low,0.8%,1.6%
7,Aug,2,Friday,04:00,EUR,Retail Sales (m/m),low,0.3%,-0.3%
8,Aug,2,Friday,07:30,USD,Average Hourly Earnings (m/m),high,0.2%,0.3%*
9,Aug,2,Friday,07:30,USD,Nonfarm Payrolls,high,165.0k,193.0k*
10,Aug,2,Friday,07:30,USD,Private Payrolls,high,165.0k,179.0k*
11,Aug,2,Friday,07:30,USD,Unemployment Rate,high,3.6%,3.7%
12,Aug,2,Friday,07:30,CAD,Trade Balance,high,-0.3B,0.56B*
13,Aug,2,Friday,07:30,USD,Trade Balance,med,-54.6B,-55.3B*
14,Aug,2,Friday,09:00,USD,Durable Ex Transportation,med,,1.2
15,Aug,2,Friday,09:00,USD,Durable Goods Orders,med,,2.0
16,Aug,2,Friday,09:00,USD,Factory Orders (m/m),low,0.7%,-1.3%*
17,Aug,2,Friday,09:00,USD,UoM Consumer Sentiment Index,high,98.5,98.4
0,Jul,22,Monday,07:30,CAD,Wholesale Sales (m/m),low,0.5%,1.6%*
1,Jul,22,Monday,17:30,AUD,RBA's Kent speaks in Sydney,med,,
0,Jul,23,Tuesday,00:30,JPY,Tokyo Department Store (y/y),med,,-1.6%
1,Jul,23,Tuesday,08:00,USD,FHFA House Price Index (m/m),med,0.4%,0.4%
2,Jul,23,Tuesday,09:00,EUR,Consumer Confidence,med,-7.1,-7.2
3,Jul,23,Tuesday,09:00,USD,Existing Home Sales MoM,med,5.32M,5.36M*
4,Jul,23,Tuesday,17:45,NZD,Trade Balance,med,100.0M,175.0M*
5,Jul,23,Tuesday,19:30,JPY,Nikkei PMI Mfg,med,,49.3
6,Jul,23,Tuesday,20:00,AUD,Internet Vacancy Index (m/m),low,,-1.1%*
0,Jul,24,Wednesday,01:45,EUR,French Business Survey,med,102.0,102.0
1,Jul,24,Wednesday,02:15,EUR,French Composite PMI,low,52.7,52.7
2,Jul,24,Wednesday,02:15,EUR,French Manufacturing PMI,low,51.7,51.9
3,Jul,24,Wednesday,02:15,EUR,French Services PMI,low,52.8,52.9
4,Jul,24,Wednesday,02:30,EUR,German Composite PMI,low,52.4,52.6
5,Jul,24,Wednesday,02:30,EUR,German Manufacturing PMI,med,45.2,45.0
6,Jul,24,Wednesday,02:30,EUR,German Services PMI,med,55.3,55.8
7,Jul,24,Wednesday,03:00,EUR,Composite PMI,low,52.2,52.2
8,Jul,24,Wednesday,03:00,EUR,Manufacturing PMI,med,47.7,47.6
9,Jul,24,Wednesday,03:00,EUR,Services PMI,med,53.3,53.6
10,Jul,24,Wednesday,03:00,EUR,M3 Money Supply (y/y),med,4.6%,4.8%
11,Jul,24,Wednesday,09:00,USD,New Home Sales,med,658.0k,604.0k*
12,Jul,24,Wednesday,22:05,AUD,RBA's Lowe Speaks in Sydney,med,,
0,Jul,25,Thursday,03:00,EUR,German IFO Business Climate,high,97.2,97.5*
1,Jul,25,Thursday,03:00,EUR,German IFO Current Conditions,high,100.4,101.1*
2,Jul,25,Thursday,03:00,EUR,German IFO Expectations,high,94.0,94.0*
3,Jul,25,Thursday,06:45,EUR,ECB Deposit Rate,high,-0.4%,-0.4%
4,Jul,25,Thursday,06:45,EUR,ECB Interest Rate Decision,high,0.0%,0.0%
5,Jul,25,Thursday,07:30,USD,Durable Ex Transportation,med,0.2,0.5*
6,Jul,25,Thursday,07:30,USD,Durable Goods Orders,med,0.7,-2.3*
7,Jul,25,Thursday,07:30,USD,Wholesale Inventories (m/m),low,0.5%,0.4%
8,Jul,25,Thursday,07:30,USD,Unemployment Claims,med,218.0k,216.0k
9,Jul,25,Thursday,07:30,USD,Advance Goods Trade Balance,med,-72.5B,-74.5B
0,Jul,26,Friday,01:45,EUR,French Consumer Confidence,low,101.0,101.0
1,Jul,26,Friday,07:30,USD,Core Personal Consumption Expenditure (q/q ann),high,2.0%,1.1%*
2,Jul,26,Friday,07:30,USD,GDP (q/q ann),high,1.8%,3.1%
0,Jul,14,Sunday,18:01,GBP,House Price Index (m/m),med,,0.3%
1,Jul,14,Sunday,18:01,GBP,House Price Index (y/y),med,,0.0%
2,Jul,14,Sunday,21:00,CNY,Chinese GDP (y/y),med,6.2%,6.4%
3,Jul,14,Sunday,21:00,CNY,Chinese Fixed Asset Investment YTD (y/y),med,5.6%,5.6%
4,Jul,14,Sunday,21:00,CNY,Chinese Industrial Production (y/y),med,5.2%,5.0%
5,Jul,14,Sunday,21:00,CNY,Chinese Retail Sales (y/y),med,8.5%,8.6%
0,Jul,15,Monday,07:30,USD,Empire State Survey,med,2.0,-8.6
1,Jul,15,Monday,07:50,USD,Fed's Williams speaks at Libor briefing,low,,
2,Jul,15,Monday,08:00,CAD,Existing Home Sales (m/m),med,0.1%,1.9%
3,Jul,15,Monday,17:45,NZD,CPI (y/y),high,1.7%,1.5%
0,Jul,16,Tuesday,02:00,EUR,ECB's Villeroy Speaks in Paris,med,,
1,Jul,16,Tuesday,03:30,GBP,Average Earnings Index (3m y/y),med,3.1%,3.1%
2,Jul,16,Tuesday,03:30,GBP,Unemployment Rate,med,3.8%,3.8%
3,Jul,16,Tuesday,04:00,EUR,German ZEW (Current Conditions),med,5.0,7.8
4,Jul,16,Tuesday,04:00,EUR,German ZEW (Economic Sentiment),med,-22.0,-21.1
5,Jul,16,Tuesday,04:00,EUR,Trade Balance,low,17.5B,15.7B*
6,Jul,16,Tuesday,07:00,GBP,BoE's Carney speaks in Paris,med,,
7,Jul,16,Tuesday,07:15,USD,Fed's Bostic moderates Fed listens event,low,,
8,Jul,16,Tuesday,07:30,USD,Import Price Index (m/m),low,-0.6%,0.0%*
9,Jul,16,Tuesday,07:30,USD,Retail Sales (m/m),high,0.2%,0.4%*
10,Jul,16,Tuesday,07:30,USD,Retail Sales (ex Autos) (m/m),high,0.3%,0.4%*
11,Jul,16,Tuesday,08:15,USD,Capacity Utilization Rate,med,78.1%,78.1%
12,Jul,16,Tuesday,08:15,USD,Industrial Production (m/m),med,0.1%,0.4%
13,Jul,16,Tuesday,09:00,USD,Business Inventories,med,0.4B,0.5B
14,Jul,16,Tuesday,09:00,USD,NAHB Builders survey,low,64.0,64.0
15,Jul,16,Tuesday,12:00,USD,Fed's Powell speaks at Bank of France dinner,med,,
16,Jul,16,Tuesday,14:30,USD,Fed's Evans speaks in Chicago,med,,
17,Jul,16,Tuesday,15:00,USD,TIC Net Long-Term Transactions,low,,46.9B
18,Jul,16,Tuesday,19:30,AUD,Westpac-MI Leading Index (m/m),low,,-0.08%
0,Jul,17,Wednesday,03:30,GBP,CPI (m/m),high,0.0%,0.3%
1,Jul,17,Wednesday,03:30,GBP,CPI (y/y),high,2.0%,2.0%
2,Jul,17,Wednesday,03:30,GBP,PPI Input YoY (y/y),med,0.3%,1.4%*
3,Jul,17,Wednesday,03:30,GBP,PPI Input MoM (m/m),med,-0.5%,0.0%
4,Jul,17,Wednesday,03:30,GBP,PPI Output (m/m),low,0.1%,0.1%
5,Jul,17,Wednesday,03:30,GBP,PPI Output YoY (y/y),low,1.7%,1.9%*
6,Jul,17,Wednesday,04:00,EUR,Core CPI (y/y),med,1.1%,1.1%
7,Jul,17,Wednesday,04:00,EUR,CPI (m/m),med,0.1%,0.1%
8,Jul,17,Wednesday,04:00,EUR,CPI (y/y),med,1.2%,1.2%
9,Jul,17,Wednesday,07:30,USD,Building Permits,med,"1,300.0k","1,299.0k*"
10,Jul,17,Wednesday,07:30,USD,Housing Starts,med,"1,260.0k","1,265.0k*"
11,Jul,17,Wednesday,07:30,CAD,CPI (m/m),high,-0.3%,0.4%
12,Jul,17,Wednesday,07:30,CAD,CPI (y/y),high,2.0%,2.4%
13,Jul,17,Wednesday,07:30,CAD,Manufacturing Shipments (m/m),med,2.0%,-0.4%*
14,Jul,17,Wednesday,13:00,USD,Fed releases Beige Book,med,,
15,Jul,17,Wednesday,18:50,JPY,Trade Balance (nsa),med,403.5B,-968.3B*
16,Jul,17,Wednesday,18:50,JPY,Trade Balance,med,-153.2B,-609.1B
17,Jul,17,Wednesday,18:50,JPY,Exports (y/y),med,-5.4%,-7.8%
18,Jul,17,Wednesday,18:50,JPY,Imports (y/y),med,-0.2%,-0.2%
19,Jul,17,Wednesday,20:30,AUD,Employment Change,high,9.0,45.3*
20,Jul,17,Wednesday,20:30,AUD,NAB Business Confidence,med,,2.0
21,Jul,17,Wednesday,20:30,AUD,Unemployment Rate,high,5.2%,5.2%
0,Jul,18,Thursday,03:30,GBP,Core Retail Sales (m/m),high,-0.2%,-0.3%
1,Jul,18,Thursday,03:30,GBP,Core Retail Sales (y/y),high,2.6%,2.2%
2,Jul,18,Thursday,03:30,GBP,Retail Sales (m/m),high,-0.3%,-0.5%
3,Jul,18,Thursday,03:30,GBP,Retail Sales (y/y),high,2.6%,2.3%
4,Jul,18,Thursday,05:30,GBP,G7 Finance Officials Meet in Chantilly,med,,
5,Jul,18,Thursday,07:30,USD,Unemployment Claims,med,216.0k,208.0k*
6,Jul,18,Thursday,07:30,CAD,ADP Canada Releases June Payroll Estimates,med,,
7,Jul,18,Thursday,07:30,USD,Philadelphia Fed Survey,med,5.0,0.3
8,Jul,18,Thursday,08:30,USD,Fed's Bostic speaks in Clarksville,med,,
9,Jul,18,Thursday,09:00,USD,CB Leading Index (m/m),low,0.1%,0.0%
10,Jul,18,Thursday,13:15,USD,Fed's Williams speaks on monetary policy,med,,
11,Jul,18,Thursday,18:30,JPY,Natl CPI (y/y),high,0.7%,0.8%
0,Jul,19,Friday,01:00,EUR,German PPI (m/m),low,-0.1%,-0.1%
1,Jul,19,Friday,03:00,EUR,Current Account,low,,22.4B*
2,Jul,19,Friday,03:30,GBP,GBP Public Sector Net Borrowing,med,3.9B,5.1B
3,Jul,19,Friday,03:30,GBP,Public Finances (PSNCR),med,,10.7B
4,Jul,19,Friday,07:30,CAD,Retail Sales (m/m),high,0.3%,0.2%*
5,Jul,19,Friday,07:30,CAD,Core Retail Sales (m/m),high,0.4%,0.1%
6,Jul,19,Friday,09:00,USD,UoM Consumer Sentiment Index,high,98.8,98.2
7,Jul,19,Friday,10:05,USD,Fed's Bullard speaks in New York,med,,
8,Jul,19,Friday,15:30,USD,Fed's Rosengren joins panel on Central Bank Independence,med,,
0,Jul,7,Sunday,18:50,JPY,Bank Lending Data (Ex trusts) (y/y),low,,2.8%
1,Jul,7,Sunday,18:50,JPY,Core Machine orders (y/y),high,-3.6%,2.5%
2,Jul,7,Sunday,20:30,AUD,ANZ Job Ads (m/m),med,,-8.2%*
0,Jul,8,Monday,All Day,JPY,Economy Watchers Survey,med,43.8,44.1
1,Jul,8,Monday,01:00,EUR,German Current Account (nsa),low,,22.6B
2,Jul,8,Monday,01:00,EUR,German Industrial Production (m/m),med,0.3%,-1.9%
3,Jul,8,Monday,01:00,EUR,German Industrial Production (y/y),med,-3.2%,-1.8%
4,Jul,8,Monday,01:00,EUR,German Trade Balance,low,17.0B,17.9B
5,Jul,8,Monday,01:30,EUR,French BoF Business Sentiment,low,,99.0
6,Jul,8,Monday,03:30,EUR,Sentix Investor Confidence,med,0.0,-3.3
7,Jul,8,Monday,14:00,USD,Consumer Credit,low,17.0B,17.46B*
8,Jul,8,Monday,18:50,JPY,M2 Money Supply (y/y),med,2.6%,2.7%
9,Jul,8,Monday,20:30,AUD,NAB Business Conditions,med,,1.0
10,Jul,8,Monday,20:30,AUD,NAB Business Confidence,med,,7.0
0,Jul,9,Tuesday,00:45,CHF,Unemployment (sa),low,2.4%,2.4%*
1,Jul,9,Tuesday,03:00,EUR,ECB's Villeroy Speaks in Paris,med,,
2,Jul,9,Tuesday,05:00,USD,NFIB Small Business Optimism,low,103.1,105.0
3,Jul,9,Tuesday,07:15,CAD,Housing Starts,low,208.6k,196.8k*
4,Jul,9,Tuesday,07:30,CAD,Building Permits (m/m),med,-10.0%,16.0%*
5,Jul,9,Tuesday,07:45,USD,Fed’s Powell gives opening remarks on stress tests,med,,
6,Jul,9,Tuesday,09:10,USD,Fed’s Bullard gives welcome remarks,med,,
7,Jul,9,Tuesday,13:00,USD,Fed’s Quarles speaks on stress tests,med,,
8,Jul,9,Tuesday,13:20,USD,Fed’s Bostic speaks on monetary policy,med,,
9,Jul,9,Tuesday,18:50,JPY,PPI (m/m),med,-0.1%,-0.1%
10,Jul,9,Tuesday,18:50,JPY,PPI (y/y),med,0.4%,0.7%
11,Jul,9,Tuesday,20:30,CNY,Chinese CPI (y/y),med,2.7%,2.7%
12,Jul,9,Tuesday,20:30,CNY,Chinese PPI (y/y),med,0.2%,0.6%
0,Jul,10,Wednesday,All Day,NZD,RBNZ's Orr Scheduled to Speak on Phase 2 Review,med,,
1,Jul,10,Wednesday,00:50,USD,Fed's George speaks in Helsinki,med,,
2,Jul,10,Wednesday,01:45,EUR,French Industrial Production (m/m),med,0.3%,0.4%
3,Jul,10,Wednesday,01:45,EUR,French Industrial Production (y/y),med,1.6%,1.1%*
4,Jul,10,Wednesday,01:45,EUR,French Manufacturing Production (m/m),med,0.3%,-0.1%*
5,Jul,10,Wednesday,01:45,EUR,French Manufacturing Production (y/y),med,,0.4%*
6,Jul,10,Wednesday,03:30,GBP,Construction Output (m/m),med,0.1%,-0.5%*
7,Jul,10,Wednesday,03:30,GBP,Construction Output (y/y),med,0.9%,3.1%*
8,Jul,10,Wednesday,03:30,GBP,GDP (m/m),high,0.3%,-0.4%
9,Jul,10,Wednesday,03:30,GBP,Index of Services (q/q),med,0.1%,0.3%*
10,Jul,10,Wednesday,03:30,GBP,Index of Services (m/m),med,0.1%,0.0%
11,Jul,10,Wednesday,03:30,GBP,Industrial Production (m/m),med,1.5%,-2.9%*
12,Jul,10,Wednesday,03:30,GBP,Industrial Production (y/y),med,1.2%,-1.1%*
13,Jul,10,Wednesday,03:30,GBP,Manufacturing Production (m/m),high,2.2%,-4.2%*
14,Jul,10,Wednesday,03:30,GBP,Manufacturing Production (y/y),high,1.1%,-1.0%*
15,Jul,10,Wednesday,03:30,GBP,Trade Balance (Non-EU),med,-4.8B,-5.26B*
16,Jul,10,Wednesday,03:30,GBP,Visible Trade Balance,med,-12.55B,-12.76B*
17,Jul,10,Wednesday,09:00,CAD,BoC Rate Decision,high,1.75,1.75
18,Jul,10,Wednesday,09:00,USD,Wholesale Inventories (m/m),low,0.4%,0.4%
19,Jul,10,Wednesday,09:00,CAD,Bank of Canada Monetary Policy Report,high,,
20,Jul,10,Wednesday,09:00,USD,Fed's Powell Testifies to House Financial Services Panel,high,,
21,Jul,10,Wednesday,12:10,GBP,BoE's Tenreyro Speaks in London,med,,
22,Jul,10,Wednesday,12:30,USD,Fed's Bullard to speak at Washington University,med,,
23,Jul,10,Wednesday,13:00,USD,FOMC Minutes,med,,
24,Jul,10,Wednesday,18:01,GBP,RICS Housing Survey,med,-12.0%,-9.0%*
25,Jul,10,Wednesday,20:30,AUD,Housing Finance (m/m),med,-1.0%,-0.9%*
26,Jul,10,Wednesday,23:30,JPY,Tertiary Industry Activity Index (m/m),low,-0.1%,0.8%
0,Jul,11,Thursday,01:00,EUR,German CPI (m/m),med,0.3%,0.3%
1,Jul,11,Thursday,01:00,EUR,German CPI (y/y),med,1.6%,1.6%
2,Jul,11,Thursday,01:00,EUR,German HICP (m/m),low,0.1%,0.1%
3,Jul,11,Thursday,01:00,EUR,German HICP (y/y),low,1.3%,1.3%
4,Jul,11,Thursday,01:45,EUR,French CPI (m/m),low,0.2%,0.2%
5,Jul,11,Thursday,01:45,EUR,French CPI (y/y),low,1.2%,1.2%
6,Jul,11,Thursday,01:45,EUR,French HICP (m/m),low,0.3%,0.3%
7,Jul,11,Thursday,01:45,EUR,French HICP (y/y),low,1.4%,1.4%
8,Jul,11,Thursday,04:30,GBP,BoE Financial Stability Report and Record,med,,
9,Jul,11,Thursday,05:00,GBP,BoE Carney Speaks at  Press Conference,med,,
10,Jul,11,Thursday,05:15,EUR,ECB's Coeure Speaks in Frankfurt,med,,
11,Jul,11,Thursday,06:30,EUR,ECB Publishes Account of June 5-6 Policy Meeting,med,,
12,Jul,11,Thursday,07:30,USD,Unemployment Claims,med,221.0k,221.0k
13,Jul,11,Thursday,07:30,USD,CPI (m/m),high,0.0%,0.1%
14,Jul,11,Thursday,07:30,USD,Core CPI (m/m),high,0.2%,0.1%
15,Jul,11,Thursday,07:30,CAD,House Price Index,low,0.1%,0.0%
16,Jul,11,Thursday,08:10,AUD,RBA's Debelle speaks in New York via Videolink,med,,
17,Jul,11,Thursday,09:00,USD,Fed's Powell Testifies to Senate Banking Committee,med,,
18,Jul,11,Thursday,11:15,USD,Fed's Bostic speaks on monetary policy,med,,
19,Jul,11,Thursday,11:30,USD,Fed's Barkin speaks at Rocky Mountain Economic Summit,med,,
20,Jul,11,Thursday,12:30,USD,Fed's Quarles speaks on regulation and monetary policy,med,,
21,Jul,11,Thursday,12:30,USD,Fed's Williams speaks in Albany,med,,
22,Jul,11,Thursday,13:00,USD,Federal Budget Balance,low,-7.9B,-207.8B
23,Jul,11,Thursday,16:00,USD,Fed's Kashkari speaks in Aberdeen,med,,
24,Jul,11,Thursday,23:30,JPY,Industrial Production (m/m),med,,2.3%
25,Jul,11,Thursday,23:30,JPY,Industrial Production (y/y),med,,-1.8%
26,Jul,11,Thursday,23:30,JPY,Capacity Utilization Rate (m/m),low,,1.6%
0,Jul,12,Friday,All Day,CNY,Chinese Exports (y/y),high,-1.4%,1.1%
1,Jul,12,Friday,All Day,CNY,Chinese Imports (y/y),high,-4.6%,-8.5%
2,Jul,12,Friday,All Day,CNY,Chinese Trade Balance,med,45.0B,41.66B*
3,Jul,12,Friday,03:30,GBP,BoE's Vlieghe speaks in London,med,,
4,Jul,12,Friday,04:00,EUR,Industrial Production (y/y),med,-1.5%,-0.4%
5,Jul,12,Friday,07:30,USD,PPI (m/m),high,0.0%,0.1%
6,Jul,12,Friday,07:30,USD,Core PPI (m/m),med,0.2%,0.2%
7,Jul,12,Friday,09:00,USD,Fed's Evans speaks in Chicago,med,,
0,Jul,13,Saturday,All Day,EUR,German Wholesale Price Index (y/y),low,,1.6%
0,Jun,30,Sunday,16:00,NZD,RBNZ's Bascand speaks on Macroprudential Policy,med,,
1,Jun,30,Sunday,17:30,AUD,AIG Manufacturing Index,med,,52.7
2,Jun,30,Sunday,18:50,JPY,Tankan,med,9.0,12.0
3,Jun,30,Sunday,19:30,JPY,Markit PMI Mfg,med,,49.5
4,Jun,30,Sunday,20:45,CNY,Chinese Caixin Manufacturing PMI,low,50.1,50.2
5,Jun,30,Sunday,21:00,NZD,Treasury Publishes Monthly Economic Indicators,med,,
0,Jul,1,Monday,01:15,USD,Fed's Clarida speaks on monetary policy,med,,
1,Jul,1,Monday,01:45,EUR,ECB's Guindos speaks in Frankfurt,med,,
2,Jul,1,Monday,01:50,EUR,French Manufacturing PMI,low,52.0,52.0
3,Jul,1,Monday,02:30,CHF,Manufacturing PMI,low,49.0,48.6
4,Jul,1,Monday,02:55,EUR,German Manufacturing PMI,med,45.4,45.4
5,Jul,1,Monday,02:55,EUR,German Unemployment Change,med,-4.0k,60.0k
6,Jul,1,Monday,02:55,EUR,German Unemployment Rate,med,5.0%,5.0%
7,Jul,1,Monday,03:00,EUR,M3 Money Supply (y/y),med,4.6%,4.7%
8,Jul,1,Monday,03:00,EUR,Manufacturing PMI,med,47.8,47.8
9,Jul,1,Monday,03:30,GBP,CIPS / Markit Manufacturing PMI,med,49.2,49.4
10,Jul,1,Monday,03:30,GBP,M4 Money Supply (y/y),low,,3.0%
11,Jul,1,Monday,04:00,EUR,Unemployment Rate,med,7.6%,7.6%
12,Jul,1,Monday,09:00,USD,Construction Spending (m/m),low,0.0%,0.4%*
13,Jul,1,Monday,09:00,USD,ISM Manufacturing,high,51.0,52.1
14,Jul,1,Monday,17:00,NZD,NZIER Business Opinion Survey,med,,
15,Jul,1,Monday,17:45,NZD,Building Permits (m/m),med,,-7.9%
16,Jul,1,Monday,23:30,AUD,RBA - Cash Rate Target,high,1.0%,1.25%
0,Jul,2,Tuesday,01:00,EUR,German Retail Sales MoM (m/m),med,0.5%,-1.0%*
1,Jul,2,Tuesday,04:00,EUR,PPI (m/m),low,0.1%,-0.3%
2,Jul,2,Tuesday,04:00,EUR,PPI (y/y),low,1.8%,2.6%
3,Jul,2,Tuesday,04:30,AUD,RBA's Lowe speaks in Darwin,med,,
4,Jul,2,Tuesday,05:35,USD,Fed's Williams speaks on economic and global outlook,med,,
5,Jul,2,Tuesday,09:05,GBP,BoE's Carney Speaks in Bournemouth,med,,
6,Jul,2,Tuesday,10:00,USD,Fed's Mester speaks on economy,med,,
7,Jul,2,Tuesday,17:30,AUD,AIG Services PMI,med,,52.5
8,Jul,2,Tuesday,19:30,JPY,Composite PMI,med,,50.7
9,Jul,2,Tuesday,19:30,JPY,Services PMI,med,,51.7
10,Jul,2,Tuesday,20:00,NZD,ANZ Commodity Price,med,,0.1%*
11,Jul,2,Tuesday,20:30,AUD,Trade Balance,med,"5,250.0M","4,871.0M"
12,Jul,2,Tuesday,20:30,AUD,Building approvals (m/m),high,0.0%,-3.4%*
0,Jul,3,Wednesday,01:50,EUR,French Composite PMI,low,52.9,52.9
1,Jul,3,Wednesday,01:50,EUR,French Services PMI,low,53.1,53.1
2,Jul,3,Wednesday,02:55,EUR,German Composite PMI,low,52.6,52.6
3,Jul,3,Wednesday,02:55,EUR,German Services PMI,med,55.6,55.6
4,Jul,3,Wednesday,03:00,EUR,Composite PMI,low,52.1,52.1
5,Jul,3,Wednesday,03:00,EUR,Services PMI,med,53.4,53.4
6,Jul,3,Wednesday,03:30,GBP,Services PMI,med,51.0,51.0
7,Jul,3,Wednesday,05:00,GBP,BoE's Cunliffe Speaks in Lisbon,med,,
8,Jul,3,Wednesday,07:15,USD,ADP National Employment Report,high,140.0k,41.0k*
9,Jul,3,Wednesday,07:15,GBP,BoE's Broadbent speaks in London,med,,
10,Jul,3,Wednesday,07:30,USD,Unemployment Claims,med,223.0k,229.0k*
11,Jul,3,Wednesday,07:30,USD,Trade Balance,med,-54.0B,-51.2B*
12,Jul,3,Wednesday,09:00,USD,Durable Ex Transportation,med,,0.3%
13,Jul,3,Wednesday,09:00,USD,Durable Goods Orders,med,-1.3%,-1.3%
14,Jul,3,Wednesday,09:00,USD,Factory Orders (m/m),low,-0.6%,-1.2%*
15,Jul,3,Wednesday,09:00,USD,ISM Non-Manufacturing,high,56.0,56.9
16,Jul,3,Wednesday,20:30,AUD,Retail Trade (m/m),med,0.2%,-0.1%
0,Jul,4,Thursday,All Day,USD,Independence Day,high,,
1,Jul,4,Thursday,01:30,CHF,CPI (m/m),low,-0.1%,0.3%
2,Jul,4,Thursday,01:30,CHF,CPI (y/y),med,0.6%,0.6%
3,Jul,4,Thursday,01:30,CHF,HICP (y/y),med,,0.5%
4,Jul,4,Thursday,01:30,CHF,HICP (m/m),low,,-0.2%
5,Jul,4,Thursday,02:00,EUR,ECB's Lane speaks in Frankfurt,med,,
6,Jul,4,Thursday,04:00,EUR,Retail Sales (m/m),low,0.3%,-0.4%
7,Jul,4,Thursday,04:00,EUR,Retail Sales (y/y),med,1.6%,1.5%
0,Jul,5,Friday,00:00,JPY,Leading Indicators Index,low,95.4,95.9
1,Jul,5,Friday,01:00,EUR,German Factory orders (sa) (m/m),med,-0.2%,0.4%*
2,Jul,5,Friday,01:45,EUR,French Current Account,low,,-1.2B*
3,Jul,5,Friday,01:45,EUR,French Trade Balance,low,"-4,854.0B","-4,866.0B*"
4,Jul,5,Friday,02:00,CHF,Foreign Currency Reserves,med,,759.1B*
5,Jul,5,Friday,02:15,EUR,ECB's Guindos to speak in Madrid,med,,
